090010302,CALDAS,MANIZALES,EDIFICIO INDUSTRIA LICORERA DE CALDAS,4,000008
090010303,CALDAS,MANIZALES,FACULTAD DE BELLAS ARTES UNIV. DE CALDAS,4,000015
090010304,CALDAS,MANIZALES,I.E. GRAN COLOMBIA,4,000014
090010305,CALDAS,MANIZALES,L. ARQUIDIOC. NUESTRA SRA BACHILLERATO,4,000010
090010401,CALDAS,MANIZALES,LICEO ARQUIDIOCESANO DE NUESTRA SE�ORA,4,000015
090010402,CALDAS,MANIZALES,I.E. ISABEL LA CATOLICA,4,000028
090010403,CALDAS,MANIZALES,I E INSTITUTO UNIVERSITARIO DE CALDAS,4,000015
090010404,CALDAS,MANIZALES,I E TECNICO FRANCISCO JOSE DE CALDAS,4,000012
090010405,CALDAS,MANIZALES,L ARQUIDIOCESANO DE NUESTRA SRA FEMENINO,4,000002
090010501,CALDAS,MANIZALES,I.E. LA ASUNCION SEDE A,4,000014
090010502,CALDAS,MANIZALES,I.E. SAN JORGE,4,000026
090010503,CALDAS,MANIZALES,FACULTAD CIENCIAS SALUD UNIV. DE CALDAS,4,000021
090010601,CALDAS,MANIZALES,I E FE Y ALEGRIA LA PAZ SEDE PRINCIPAL,4,000032
090010602,CALDAS,MANIZALES,IE SINAI SEDE B,4,000019
090010603,CALDAS,MANIZALES,IE LA ASUNCI�N SEDE B,4,000014
090010604,CALDAS,MANIZALES,I.E. LICEO MIXTO SINAI SEDE A,4,000016
090010605,CALDAS,MANIZALES,I.E. BOSQUES DEL NORTE,4,000024
090010606,CALDAS,MANIZALES,C. DE DESARROLLO INFANTIL VILLA HERMOSA,4,000006
090010607,CALDAS,MANIZALES,I E SAN SEBASTIAN,4,000001
090010608,CALDAS,MANIZALES,CISCO BOSQUES DEL NORTE,4,000002
090010609,CALDAS,MANIZALES,I E FE Y ALEGRIA LA PAZ SEDE B,4,000001
090010701,CALDAS,MANIZALES,I.E. ESC. NAL. AUX. DE ENFERMER�A SEDE A,4,000010
090010702,CALDAS,MANIZALES,I.E. LA SULTANA SEDE A,4,000020
090010703,CALDAS,MANIZALES,I.E. MARISCAL SUCRE SEDE B,4,000010
090010704,CALDAS,MANIZALES,I.E. MARISCAL SUCRE SEDE D,4,000013
090010705,CALDAS,MANIZALES,I E COLEGIO DE CRISTO,4,000008
090010801,CALDAS,MANIZALES,I.E. SAN PIO X,4,000017
090010802,CALDAS,MANIZALES,I.E. SAN PIO X SEDE B,4,000011
090010803,CALDAS,MANIZALES,I.E. SAN PIO X SEDE A,4,000012
090010804,CALDAS,MANIZALES,I.E. MALTERIA,4,000003
090010805,CALDAS,MANIZALES,I E SAN PIO X SEDE C LA CAPILLA,4,000006
090010901,CALDAS,MANIZALES,UNIVERSIDAD CATOLICA DE MANIZALES,4,000014
090010902,CALDAS,MANIZALES,FACUL. DE CIENCIAS JUR Y SOC U DE CALDAS,4,000012
090010903,CALDAS,MANIZALES,IE NACIONAL AUX DE ENFERMERIA S PRINC.,4,000009
090010904,CALDAS,MANIZALES,I E NORMAL SUPERIOR DE MANIZALES,4,000012
090010905,CALDAS,MANIZALES,SEM. MENOR DE NUESTRA SE�ORA DEL ROSARIO,4,000006
090010906,CALDAS,MANIZALES,COLISEO MENOR RAMON MARIN VARGAS,4,000020
090011001,CALDAS,MANIZALES,I.E. ATANASIO GIRARDOT,4,000018
090011002,CALDAS,MANIZALES,I E EUGENIO PACELLI SEDE PRINCIPAL,4,000018
090011003,CALDAS,MANIZALES,I.E. MALABAR SEDE A,4,000013
090011004,CALDAS,MANIZALES,I.E.ARANJUEZ SEDE A,4,000012
090011005,CALDAS,MANIZALES,I.E. MALABAR SEDE B,4,000007
090011101,CALDAS,MANIZALES,I.E.ANDRES BELLO,4,000017
090011102,CALDAS,MANIZALES,I.E. PERPETUO SOCORRO,4,000008
090011103,CALDAS,MANIZALES,I.E. LEONARDO DAVINCI SEDE A,4,000008
090011104,CALDAS,MANIZALES,I.E. LEONARDO DAVINCI,4,000024
090011105,CALDAS,MANIZALES,I.E.LATINOAMERICANO SEDE B,4,000010
090011201,CALDAS,MANIZALES,COL.MAYOR DE NUESTRA SE�ORA,4,000023
090011202,CALDAS,MANIZALES,I.E. LEON DE GREIFF,4,000019
090011203,CALDAS,MANIZALES,I.E. SIETE DE AGOSTO,4,000025
090011204,CALDAS,MANIZALES,I.E. ESTAMBUL,4,000013
090011205,CALDAS,MANIZALES,I E PABLO VI SEDE BARRIOS UNIDOS,4,000001
090019001,CALDAS,MANIZALES,UNIVERSIDAD DE CALDAS,5,000018
090019801,CALDAS,MANIZALES,CARCEL NACIONAL DE VARONES,4,000001
090019802,CALDAS,MANIZALES,RECLUSION DE MUJERES VILLA JOSEFINA,4,000001
090019803,CALDAS,MANIZALES,ESCUELA DE TRABAJO LA LINDA LOS ZAGALES,4,000001
090019901,CALDAS,MANIZALES,COLOMBIA,4,000005
090019902,CALDAS,MANIZALES,LA CRISTALINA,4,000003
090019903,CALDAS,MANIZALES,EL REMANSO,4,000009
090019904,CALDAS,MANIZALES,I E SAN PEREGRINO,4,000005
090019905,CALDAS,MANIZALES,AGROTURISTICO EL TABLAZO,4,000012
090019906,CALDAS,MANIZALES,EL MANANTIAL,4,000004
090019907,CALDAS,MANIZALES,RIOBLANCO,4,000001
090019908,CALDAS,MANIZALES,IE RURAL MIGUEL ANTONIO CARO BACHILLERAT,4,000002
090019909,CALDAS,MANIZALES,EL DESQUITE,4,000001
090019910,CALDAS,MANIZALES,LA VIOLETA,4,000001
090019911,CALDAS,MANIZALES,ALTO CORINTO,4,000001
090019912,CALDAS,MANIZALES,LA TRINIDAD,4,000001
090040001,CALDAS,AGUADAS,COLISEO CUBIERTO CAMBUMBIA,4,000011
090040002,CALDAS,AGUADAS,LICEO CLAUDINA MUNERA,4,000027
090049801,CALDAS,AGUADAS,CARCEL,4,000001
090049901,CALDAS,AGUADAS,ARMA,4,000004
090049902,CALDAS,AGUADAS,ENCIMADAS,4,000001
090049904,CALDAS,AGUADAS,VIBORAL,4,000002
090049905,CALDAS,AGUADAS,LA MERMITA,4,000002
090049910,CALDAS,AGUADAS,ALTO DE LA MONTA�A,4,000001
090049920,CALDAS,AGUADAS,BOCAS,4,000001
090049976,CALDAS,AGUADAS,RIO ARRIBA,4,000002
090049985,CALDAS,AGUADAS,EL EDEN,4,000002
090070101,CALDAS,ANSERMA,ANTIGUA SEDE UNIVALLE,4,000012
090070102,CALDAS,ANSERMA,BIBLIOTECA MUNICIPAL,4,000008
090070103,CALDAS,ANSERMA,ESCUELA URBANA ANTONIO JOSE DE SUCRE,4,000014
090070201,CALDAS,ANSERMA,ESCUELA SAN JOSE,4,000014
090070202,CALDAS,ANSERMA,ESCUELA NORMAL SUPERIOR ANSERMA,4,000013
090070203,CALDAS,ANSERMA,CIC,4,000001
090079801,CALDAS,ANSERMA,CARCEL,4,000001
090079901,CALDAS,ANSERMA,INST. EDUCATIVA EL HORRO SEDE CHAPATA,4,000002
090079902,CALDAS,ANSERMA,EL GUAMITO,4,000001
090079905,CALDAS,ANSERMA,BELLAVISTA,4,000002
090079908,CALDAS,ANSERMA,CONCHARI,4,000002
090079909,CALDAS,ANSERMA,LA NUBIA,4,000002
090079910,CALDAS,ANSERMA,LA INDIA,4,000001
090079911,CALDAS,ANSERMA,LA RICA,4,000002
090079915,CALDAS,ANSERMA,MARAPRA,4,000003
090079921,CALDAS,ANSERMA,PALO BLANCO,4,000001
090079923,CALDAS,ANSERMA,LA FLORESTA,4,000001
090079925,CALDAS,ANSERMA,SAN PEDRO,4,000002
090130000,CALDAS,ARANZAZU,PUESTO CABECERA MUNICIPAL,4,000028
090139901,CALDAS,ARANZAZU,ALEGRIAS,4,000001
090139902,CALDAS,ARANZAZU,LAS CAMELIAS,4,000001
090139903,CALDAS,ARANZAZU,BUENOS AIRES,4,000001
090139904,CALDAS,ARANZAZU,LA HONDITA,4,000001
090139905,CALDAS,ARANZAZU,VARSOVIA,4,000001
090139920,CALDAS,ARANZAZU,LA MARINA,4,000001
090220000,CALDAS,BELALCAZAR,PUESTO CABECERA MUNICIPAL,4,000020
090229901,CALDAS,BELALCAZAR,EL MADRO�O,4,000002
090229905,CALDAS,BELALCAZAR,EL AGUILA,4,000002
090229907,CALDAS,BELALCAZAR,LA CASCADA,4,000001
090229909,CALDAS,BELALCAZAR,QUIEBRA DE LA HABANA,4,000002
090229913,CALDAS,BELALCAZAR,SAN ISIDRO,4,000002
090229918,CALDAS,BELALCAZAR,EL CRUCERO,4,000001
090340101,CALDAS,CHINCHINA,I.E. SAN FRANCISCO DE PAULA,4,000026
090340102,CALDAS,CHINCHINA,COL BARTOLOME MITRE,4,000019
090340103,CALDAS,CHINCHINA,CENT. EDUCATIVO FRANCISCO JOSE DE CALDAS,4,000003
090340201,CALDAS,CHINCHINA,IE SANTO DOMINGO SAVIO,4,000014
090340202,CALDAS,CHINCHINA,ESCUELA KENNEDY,4,000013
090340203,CALDAS,CHINCHINA,COLISEO MUNICIPAL,4,000009
090340204,CALDAS,CHINCHINA,ESCUELA JUAN XXIII,4,000006
090349001,CALDAS,CHINCHINA,ESCUELA SANTA JUANA DE ARCO,5,000012
090349904,CALDAS,CHINCHINA,BAJO ESPA�OL,4,000001
090349905,CALDAS,CHINCHINA,EL TREBOL,4,000005
090349909,CALDAS,CHINCHINA,LA FLORESTA,4,000004
090370000,CALDAS,FILADELFIA,PUESTO CABECERA MUNICIPAL,4,000016
090379901,CALDAS,FILADELFIA,EL PINTADO,4,000001
090379902,CALDAS,FILADELFIA,EL VERSO,4,000001
090379903,CALDAS,FILADELFIA,LA SOLEDAD,4,000001
090379905,CALDAS,FILADELFIA,LA PAILA,4,000001
090379907,CALDAS,FILADELFIA,MORRITOS,4,000001
090379909,CALDAS,FILADELFIA,SAMARIA,4,000005
090379920,CALDAS,FILADELFIA,SAN LUIS,4,000002
090490101,CALDAS,LA DORADA,SEDE ANTONIO JOSE DE SUCRE,4,000028
090490102,CALDAS,LA DORADA,ESC SAN VICENTE,4,000020
090490103,CALDAS,LA DORADA,I. E. DORADA,4,000019
090490104,CALDAS,LA DORADA,IE NTRA SRA DEL CARMEN,4,000006
090490201,CALDAS,LA DORADA,I. E ALFONSO LOPEZ,4,000014
090490202,CALDAS,LA DORADA,ESC JUAN PABLO II,4,000034
090490203,CALDAS,LA DORADA,I. E MARCO FIDEL SUAREZ,4,000009
090499001,CALDAS,LA DORADA,ESC.POLICARPA SALAVARRIETA,5,000005
090499801,CALDAS,LA DORADA,PENITENCIARIA DO�A JUANA,4,000001
090499901,CALDAS,LA DORADA,BUENAVISTA,4,000002
090499902,CALDAS,LA DORADA,LA HABANA,4,000001
090499903,CALDAS,LA DORADA,EL PURNIO,4,000002
090499904,CALDAS,LA DORADA,EL JAPON,4,000001
090499905,CALDAS,LA DORADA,GUARINOCITO,4,000006
090499950,CALDAS,LA DORADA,LA ATARRAYA,4,000001
090520000,CALDAS,LA MERCED,PUESTO CABECERA MUNICIPAL,4,000009
090529940,CALDAS,LA MERCED,EL LIMON,4,000002
090529945,CALDAS,LA MERCED,EL TAMBOR,4,000001
090529960,CALDAS,LA MERCED,LA FELISA,4,000002
090529970,CALDAS,LA MERCED,MACIEGAL,4,000001
090529980,CALDAS,LA MERCED,PE�A RICA,4,000001
090529985,CALDAS,LA MERCED,SAN JOSE,4,000002
090550000,CALDAS,MANZANARES,PUESTO CABECERA MUNICIPAL,4,000035
090559901,CALDAS,MANZANARES,AGUA BONITA,4,000002
090559902,CALDAS,MANZANARES,LLANADAS,4,000001
090559904,CALDAS,MANZANARES,LA CEIBA,4,000001
090559905,CALDAS,MANZANARES,LAS MARGARITAS,4,000002
090559909,CALDAS,MANZANARES,LOS PLANES,4,000002
090559913,CALDAS,MANZANARES,SAN JUAN LA SIRIA,4,000001
090559915,CALDAS,MANZANARES,SAN VICENTE,4,000001
090580000,CALDAS,MARMATO,PUESTO CABECERA MUNICIPAL,4,000006
090589901,CALDAS,MARMATO,CABRAS,4,000003
090589903,CALDAS,MARMATO,ECHANDIA,4,000002
090589905,CALDAS,MARMATO,EL LLANO,4,000006
090589907,CALDAS,MARMATO,LA MIEL,4,000002
090589909,CALDAS,MARMATO,SAN JUAN,4,000003
090589911,CALDAS,MARMATO,LA CUCHILLA,4,000001
090610000,CALDAS,MARQUETALIA,PUESTO CABECERA MUNICIPAL,4,000028
090619905,CALDAS,MARQUETALIA,SANTA ELENA,4,000002
090619907,CALDAS,MARQUETALIA,EL PLACER,4,000001
090619953,CALDAS,MARQUETALIA,PATIOBONITO,4,000001
090670000,CALDAS,MARULANDA,PUESTO CABECERA MUNICIPAL,4,000004
090679901,CALDAS,MARULANDA,MONTEBONITO,4,000003
090679905,CALDAS,MARULANDA,EL PARAMO,4,000001
090679909,CALDAS,MARULANDA,EL ZANCUDO,4,000001
090760001,CALDAS,NEIRA,IE NUESTRA SE�ORA DEL ROSARIO,4,000035
090760002,CALDAS,NEIRA,IE NEIRA,4,000015
090769901,CALDAS,NEIRA,PUEBLO RICO,4,000001
090769902,CALDAS,NEIRA,AGUACATAL,4,000001
090769903,CALDAS,NEIRA,JUNTAS,4,000002
090780000,CALDAS,NORCASIA,PUESTO CABECERA MUNICIPAL,4,000017
090789901,CALDAS,NORCASIA,QUIEBRA DE ROQUE,4,000001
090790000,CALDAS,PACORA,PUESTO CABECERA MUNICIPAL,4,000022
090799801,CALDAS,PACORA,CARCEL,4,000001
090799901,CALDAS,PACORA,CASTILLA,4,000003
090799903,CALDAS,PACORA,BUENOS AIRES,4,000001
090799905,CALDAS,PACORA,LAS COLES,4,000003
090799907,CALDAS,PACORA,LOS MORROS,4,000001
090799909,CALDAS,PACORA,SAN BARTOLOME,4,000003
090799911,CALDAS,PACORA,LA PALMA,4,000001
090799950,CALDAS,PACORA,SAN LORENZO,4,000001
090820000,CALDAS,PALESTINA,PUESTO CABECERA MUNICIPAL,4,000022
090829901,CALDAS,PALESTINA,ARAUCA,4,000013
090829909,CALDAS,PALESTINA,LA PLATA,4,000002
090829960,CALDAS,PALESTINA,SANTAGUEDA,4,000003
090850000,CALDAS,PENSILVANIA,PUESTO CABECERA MUNICIPAL,4,000024
090859801,CALDAS,PENSILVANIA,CARCEL,4,000001
090859901,CALDAS,PENSILVANIA,ARBOLEDA,4,000004
090859902,CALDAS,PENSILVANIA,AGUA BONITA,4,000001
090859903,CALDAS,PENSILVANIA,LA SOLEDAD,4,000001
090859904,CALDAS,PENSILVANIA,SANTA TERESA,4,000001
090859905,CALDAS,PENSILVANIA,BOLIVIA,4,000005
090859913,CALDAS,PENSILVANIA,EL HIGUERON,4,000002
090859917,CALDAS,PENSILVANIA,GUACAS,4,000001
090859925,CALDAS,PENSILVANIA,SAN DANIEL,4,000005
090859926,CALDAS,PENSILVANIA,LA RIOJA,4,000001
090859927,CALDAS,PENSILVANIA,PUEBLONUEVO,4,000002
090859930,CALDAS,PENSILVANIA,SAMARIA,4,000001
091030101,CALDAS,RIOSUCIO,CONC ESCOL SANTANDER,4,000012
091030102,CALDAS,RIOSUCIO,CONC ESCOL ANTONIO NARI�O,4,000013
091030201,CALDAS,RIOSUCIO,INST EDUC FUNDADORES,4,000014
091030202,CALDAS,RIOSUCIO,COLISEO DE LOS DEPORTES,4,000014
091039001,CALDAS,RIOSUCIO,NORMAL SUPERIOR SGDO CORAZON,5,000007
091039801,CALDAS,RIOSUCIO,CARCEL DEL CIRCUITO,4,000001
091039901,CALDAS,RIOSUCIO,BONAFONT,4,000009
091039902,CALDAS,RIOSUCIO,PUEBLO VIEJO,4,000001
091039905,CALDAS,RIOSUCIO,EL ORO,4,000001
091039909,CALDAS,RIOSUCIO,EL SALADO,4,000002
091039913,CALDAS,RIOSUCIO,FLORENCIA,4,000002
091039914,CALDAS,RIOSUCIO,LOS CHANCOS,4,000001
091039915,CALDAS,RIOSUCIO,QUIEBRALOMO,4,000002
091039916,CALDAS,RIOSUCIO,SAN JERONIMO,4,000003
091039917,CALDAS,RIOSUCIO,SAN LORENZO,4,000014
091039920,CALDAS,RIOSUCIO,SANTA MARIA,4,000003
091039923,CALDAS,RIOSUCIO,LLANOGRANDE,4,000001
091039925,CALDAS,RIOSUCIO,LAS ESTANCIAS,4,000002
091039930,CALDAS,RIOSUCIO,MEJIAL,4,000001
091039960,CALDAS,RIOSUCIO,SIPIRRA,4,000003
091060000,CALDAS,RISARALDA,PUESTO CABECERA MUNICIPAL,4,000023
091069902,CALDAS,RISARALDA,ALTO ARAUCA,4,000002
091069904,CALDAS,RISARALDA,LA BOHEMIA,4,000001
091069905,CALDAS,RISARALDA,LA QUIEBRA DE SANTA BARBARA,4,000001
091069935,CALDAS,RISARALDA,EL PALO,4,000003
091090000,CALDAS,SALAMINA,PUESTO CABECERA MUNICIPAL,4,000034
091099801,CALDAS,SALAMINA,CARCEL,4,000001
091099901,CALDAS,SALAMINA,LA LOMA,4,000001
091099909,CALDAS,SALAMINA,EL PERRO,4,000001
091099913,CALDAS,SALAMINA,LA UNION,4,000001
091099915,CALDAS,SALAMINA,PORTACHUELO,4,000001
091099917,CALDAS,SALAMINA,IE SAN FELIX,4,000003
091150000,CALDAS,SAMANA,PUESTO CABECERA MUNICIPAL,4,000024
091159901,CALDAS,SAMANA,BERLIN,4,000002
091159902,CALDAS,SAMANA,CALIFORNIA,4,000001
091159903,CALDAS,SAMANA,EL CONGAL,4,000001
091159904,CALDAS,SAMANA,YARUMAL,4,000001
091159905,CALDAS,SAMANA,CONFINES,4,000001
091159906,CALDAS,SAMANA,SANTA RITA,4,000002
091159907,CALDAS,SAMANA,FLORENCIA,4,000005
091159908,CALDAS,SAMANA,ENCIMADAS,4,000002
091159910,CALDAS,SAMANA,LOS POMOS,4,000001
091159912,CALDAS,SAMANA,RANCHOLARGO,4,000001
091159913,CALDAS,SAMANA,SAN DIEGO,4,000005
091159915,CALDAS,SAMANA,LA QUINTA,4,000001
091159919,CALDAS,SAMANA,DULCE NOMBRE,4,000001
091159928,CALDAS,SAMANA,CRISTALES,4,000001
091200000,CALDAS,SAN JOSE,PUESTO CABECERA MUNICIPAL,4,000013
091209901,CALDAS,SAN JOSE,LA ALBANIA,4,000001
091209950,CALDAS,SAN JOSE,PRIMAVERA,4,000001
091240101,CALDAS,SUPIA,IE. FRANCISCO JOSE DE CALDAS INTEC,4,000019
091240102,CALDAS,SUPIA,CENTRO C�VICO Y CULTURAL,4,000004
091240201,CALDAS,SUPIA,IE SUPIA ININSU,4,000018
091240202,CALDAS,SUPIA,IE SAN V�CTOR,4,000012
091240203,CALDAS,SUPIA,IE MARISCAL ROBLEDO,4,000002
091240204,CALDAS,SUPIA,IE POLICARPA SALAVARRIETA,4,000006
091249901,CALDAS,SUPIA,HOJAS ANCHAS,4,000001
091249902,CALDAS,SUPIA,GUAMAL,4,000001
091270000,CALDAS,VICTORIA,PUESTO CABECERA MUNICIPAL,4,000016
091279901,CALDAS,VICTORIA,ISAZA,4,000002
091279902,CALDAS,VICTORIA,EL LLANO,4,000001
091279903,CALDAS,VICTORIA,CA�AVERAL,4,000003
091279905,CALDAS,VICTORIA,LA PRADERA,4,000002
091300101,CALDAS,VILLAMARIA,IE JAIME DUQUE GRISALES,4,000009
091300102,CALDAS,VILLAMARIA,IE SANTA LUISA DE MARILLAC,4,000014
091300103,CALDAS,VILLAMARIA,COL VILLA DEL ROSARIO,4,000017
091300104,CALDAS,VILLAMARIA,TURIN CRC,4,000001
091300105,CALDAS,VILLAMARIA,IE NUESTRA SE�ORA DEL ROSARIO,4,000002
091300201,CALDAS,VILLAMARIA,IE GERARDO ARIAS RAMIREZ,4,000025
091300202,CALDAS,VILLAMARIA,ESC JHON F. KENNEDY,4,000012
091300203,CALDAS,VILLAMARIA,ESC RAFAEL POMBO,4,000007
091300204,CALDAS,VILLAMARIA,BIBLIOTECA PUBLICA MUNICIPAL LA PRADERA,4,000002
091309001,CALDAS,VILLAMARIA,COLEGIO SAN PEDRO CLAVER,5,000008
091309901,CALDAS,VILLAMARIA,EL PINDO ESCUELA ANTONIO NARI�O,4,000001
091309902,CALDAS,VILLAMARIA,IE COLOMBIA LA GUAYANA,4,000002
091309903,CALDAS,VILLAMARIA,LLANITOS,4,000003
091309904,CALDAS,VILLAMARIA,NUEVO RIOCLARO,4,000003
091309905,CALDAS,VILLAMARIA,MIRAFLORES,4,000001
091309906,CALDAS,VILLAMARIA,VDA LOS CUERVOS CASETA COM ALTO DE CRUZ,4,000003
091309907,CALDAS,VILLAMARIA,NUEVA PRIMAVERA,4,000001
091309908,CALDAS,VILLAMARIA,GALLINAZO,4,000002
091309909,CALDAS,VILLAMARIA,LAGUNA NEGRA,4,000001
091330000,CALDAS,VITERBO,PUESTO CABECERA MUNICIPAL,4,000034
091339901,CALDAS,VITERBO,CANAAN,4,000001
091339902,CALDAS,VITERBO,LA LINDA,4,000001
091339903,CALDAS,VITERBO,EL PORVENIR,4,000001
091339904,CALDAS,VITERBO,EL SOCORRO,4,000001
091339905,CALDAS,VITERBO,LA MARIA,4,000001
091339911,CALDAS,VITERBO,LA TESALIA,4,000001
110010101,CAUCA,POPAYAN,COLEGIO CHAMPAGNAT,4,000022
110010102,CAUCA,POPAYAN,COLEGIO SAGRADO CORAZON DE JES,4,000024
110010103,CAUCA,POPAYAN,ESCUELA DE YANACONAS,4,000010
110010104,CAUCA,POPAYAN,COLEGIO NUESTRA SE�ORA DEL CARMEN,4,000025
110010105,CAUCA,POPAYAN,COLEGIO GABRIELA MISTRAL,4,000007
110010201,CAUCA,POPAYAN,INST EDUC BICENTENARIO,4,000028
110010202,CAUCA,POPAYAN,SENA ALTO DEL CAUCA,4,000036
110010203,CAUCA,POPAYAN,COLEGIO TECNICO COMFACAUCA,4,000013
110010204,CAUCA,POPAYAN,ESCUELA PEDRO ANTONIO TORRES,4,000015
110010205,CAUCA,POPAYAN,ESCUELA URBANA MIXTA LOS UVOS,4,000016
110010206,CAUCA,POPAYAN,COLEGIO COLOMBO FRANCES,4,000016
110010207,CAUCA,POPAYAN,REAL COLEGIO SAN FRANCISCO DE ASIS,4,000001
110010301,CAUCA,POPAYAN,UNICAUCA - FAC. HUMANIDADES,4,000025
110010302,CAUCA,POPAYAN,COLEGIO MAYOR DEL CAUCA,4,000020
110010303,CAUCA,POPAYAN,INSTITUTO MELVIN JONES,4,000013
110010401,CAUCA,POPAYAN,COLEGIO FRANCISCO ANTONIO DE U,4,000015
110010402,CAUCA,POPAYAN,INST. EDUCATIVA SAN AGUSTIN,4,000025
110010403,CAUCA,POPAYAN,ESCUELA RAFAEL POMBO,4,000017
110010501,CAUCA,POPAYAN,INST. EDUC. ALFEREZ REAL,4,000019
110010502,CAUCA,POPAYAN,COLEGIO DON BOSCO,4,000026
110010503,CAUCA,POPAYAN,COLEGIO NORMAL SUPERIOR,4,000022
110010504,CAUCA,POPAYAN,INST EDUC LOS COMUNEROS,4,000008
110010601,CAUCA,POPAYAN,INST EDUC EL MIRADOR,4,000026
110010602,CAUCA,POPAYAN,COLEGIO TOMAS CIPRIANO,4,000014
110010603,CAUCA,POPAYAN,ESCUELA LOS CAMPOS,4,000012
110010604,CAUCA,POPAYAN,ESCUELA MANUELA BELTRAN,4,000001
110010701,CAUCA,POPAYAN,COLEGIO BIENESTAR SOC.DE LA PO,4,000021
110010702,CAUCA,POPAYAN,INST EDUC JOHN F. KENNEDY,4,000009
110010703,CAUCA,POPAYAN,PARQUE INFORM.DE CIENCIA ARTE,4,000016
110010704,CAUCA,POPAYAN,ESCUELA JHON F.KENEDY JOSE MAR,4,000007
110010705,CAUCA,POPAYAN,INST EDUC  JOSE EUSEBIO CARO,4,000024
110010706,CAUCA,POPAYAN,COL.METROPOLITANO MARIA OCCIDE,4,000018
110010707,CAUCA,POPAYAN,ESCUELA LOMAS DE GRANADA,4,000016
110010708,CAUCA,POPAYAN,MEGACOLEGIO VALLE DEL ORTIGAL,4,000001
110019001,CAUCA,POPAYAN,INEM FRANCISCO JOSE DE CALDAS,5,000021
110019801,CAUCA,POPAYAN,CARCEL DE HOMBRES SAN ISIDRO,4,000001
110019802,CAUCA,POPAYAN,CARCEL DE MUJERES LA MAGDALENA,4,000001
110019901,CAUCA,POPAYAN,LOS CERRILLOS,4,000001
110019905,CAUCA,POPAYAN,LAS MERCEDES,4,000002
110019906,CAUCA,POPAYAN,LA MESETA,4,000002
110019909,CAUCA,POPAYAN,SAN RAFAEL,4,000002
110019913,CAUCA,POPAYAN,SANTA ROSA,4,000005
110019917,CAUCA,POPAYAN,LA REJOYA,4,000003
110019919,CAUCA,POPAYAN,JULUMITO,4,000006
110019921,CAUCA,POPAYAN,SAN BERNARDINO,4,000002
110019925,CAUCA,POPAYAN,CALIBIO,4,000004
110019927,CAUCA,POPAYAN,LA YUNGA,4,000001
110019929,CAUCA,POPAYAN,EL TABLON,4,000001
110019933,CAUCA,POPAYAN,EL CHARCO,4,000001
110019937,CAUCA,POPAYAN,CAJETE,4,000006
110019941,CAUCA,POPAYAN,FIGUEROA,4,000002
110019943,CAUCA,POPAYAN,VEREDA DE TORRES,4,000005
110019945,CAUCA,POPAYAN,VEREDA PUELENJE,4,000005
110019953,CAUCA,POPAYAN,EL SENDERO,4,000003
110019955,CAUCA,POPAYAN,SAMANGA,4,000001
110019957,CAUCA,POPAYAN,SANTA BARBARA,4,000002
110019958,CAUCA,POPAYAN,POBLAZON,4,000002
110019961,CAUCA,POPAYAN,EL CANELO,4,000001
110019965,CAUCA,POPAYAN,LAS PIEDRAS,4,000003
110019980,CAUCA,POPAYAN,QUINTANA,4,000002
110040000,CAUCA,ALMAGUER,PUESTO CABECERA MUNICIPAL,4,000013
110049901,CAUCA,ALMAGUER,CAQUIONA,4,000005
110049905,CAUCA,ALMAGUER,EL PE�OL (LA HONDA),4,000002
110049909,CAUCA,ALMAGUER,EL TABLON,4,000002
110049910,CAUCA,ALMAGUER,GONZALO,4,000001
110049911,CAUCA,ALMAGUER,HIGUERAS (LA PILA),4,000001
110049912,CAUCA,ALMAGUER,HUMOS O EL HATO,4,000001
110049913,CAUCA,ALMAGUER,LLACUANAS,4,000003
110049915,CAUCA,ALMAGUER,MARMATO (TARABITA),4,000002
110049916,CAUCA,ALMAGUER,PRIMAVERA,4,000001
110049917,CAUCA,ALMAGUER,SAN JORGE (LA HERRADURA),4,000005
110049960,CAUCA,ALMAGUER,SAUJI,4,000001
110050000,CAUCA,ARGELIA,PUESTO CABECERA MUNICIPAL,4,000020
110059902,CAUCA,ARGELIA,BETANIA,4,000001
110059903,CAUCA,ARGELIA,BOLIVIA,4,000001
110059904,CAUCA,ARGELIA,EL DIVISO (PALOMOCHO),4,000002
110059905,CAUCA,ARGELIA,EL MANGO,4,000007
110059906,CAUCA,ARGELIA,EL PLATEADO,4,000013
110059908,CAUCA,ARGELIA,LA BELLEZA,4,000003
110059910,CAUCA,ARGELIA,LA FLORIDA,4,000001
110059912,CAUCA,ARGELIA,EL NARANJAL,4,000001
110059916,CAUCA,ARGELIA,LA EMBOSCADA,4,000004
110059925,CAUCA,ARGELIA,PUERTO RICO,4,000003
110059929,CAUCA,ARGELIA,SAN JUAN DE LA GUADUA,4,000001
110059935,CAUCA,ARGELIA,SANTA CLARA,4,000001
110059975,CAUCA,ARGELIA,SINAI,4,000005
110060000,CAUCA,BALBOA,PUESTO CABECERA MUNICIPAL,4,000025
110069902,CAUCA,BALBOA,EL VIJAL,4,000001
110069904,CAUCA,BALBOA,GUADUALITO,4,000001
110069905,CAUCA,BALBOA,LA BERMEJA 0 PUERTO BERMEJA,4,000003
110069906,CAUCA,BALBOA,LA PLANADA,4,000003
110069907,CAUCA,BALBOA,LA LOMITA O LOMITAS,4,000002
110069908,CAUCA,BALBOA,OLAYA,4,000002
