01,ANTIOQUIA,001,MEDELLIN,2507,SEC ESC JUAN DE DIOS ARANZAZU,4,00000309,00000255,000002,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2601,I.E.LA INDEPENDENCIA,4,00008347,00006291,000038,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2602,SEC.ESC.EL SOCORRO,4,00005800,00004765,000027,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2603,SEC.ESC.MIXTA BETANIA,4,00005406,00003967,000024,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2604,I.E.EL CORAZON,4,00001577,00001181,000007,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2605,I.E.EDUARDO SANTOS,4,00001776,00001287,000008,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2606,I.E.CARLOS VIECO,4,00003194,00002442,000015,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2607,SEDE AMOR AL NI�O,4,00001462,00001193,000007,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2701,COL.SANTA MARIA DEL ROSARIO,4,00005926,00004603,000027,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2702,COL.MARYMOUNT,4,00005983,00004829,000028,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2703,COLEGIO SAN LUCAS,4,00001995,00001658,000010,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2704,ESC GUILLERMO ECHAVARRIA MISAS,4,00001789,00001468,000009,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2801,POLITECNICO JAIME ISAZA CADAVI,4,00005540,00004905,000027,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2802,INEM JOSE FELIX DE RESTREP,4,00005225,00007485,000033,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2803,UNIVERSIDAD EAFIT,4,00010405,00005702,000041,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2804,COL DE LA CIA DE MARIA LA ENSE,4,00006975,00004269,000029,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2805,SAN JOSE DE LAS VEGAS,4,00003654,00003768,000019,14,COMUNA 14 EL POBLADO
01,ANTIOQUIA,001,MEDELLIN,2901,COLEGIO CAMILO C RESTREPO,4,00004028,00003233,000019,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2902,I.E.BENJAMIN HERRERA,4,00004190,00003377,000020,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2903,I.E.CRISTO REY,4,00006377,00005250,000030,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2904,SECCION ESC REPUBLICA DE COSTA RICA,4,00004789,00003866,000022,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2905,SEC.ESC.LA COLINA,4,00003294,00002689,000016,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2906,I.E. LA SALLE CAMPO AMOR,4,00003071,00002494,000015,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,2907,SEC ESC CRISTO REY APOLO,4,00001109,00000962,000006,15,COMUNA 15 GUAYABAL
01,ANTIOQUIA,001,MEDELLIN,3001,I.E. FATIMA NUTIBARA,4,00005336,00004290,000025,16,COMUNA 16 BELEN
